arm,arm_label,seed,env,task_id,status,success,gt_steps,executed_steps,exec_over_gt,wall_clock_s,total_llm_calls,oracle_calls,repair_calls,executor_calls,judge_calls,prompt_tokens,completion_tokens,total_tokens,llm_latency_s,verify_mode,z3_checks,z3_unsat_events,shadow_unsat_events,repair_mode,repair_attempts,repair_successes,escalations,cdcl_enabled,clauses_learned,outer_iters,oracle_plans,termination_reason,deadlocked,validator_rejections,forbidden_rejections,hard_bans,goal,git_sha,model,temperature,timestamp
folbp-llm-repair,repair: LLM re-prompt,0,env3,3,completed,True,8,8,1.0,23.013,3,1,2,0,0,16722,931,17653,22.976,z3,3,2,0,llm,2,1,0,True,0,1,1,,,,,,['Put the <bottle of milk>(23) and the <bread>(24) on the <coffee table>(4).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:10:13+0530
folbp-naive,naive one-shot,0,env3,3,completed,True,8,8,1.0,5.782,1,1,0,0,0,5621,235,5856,5.756,shadow,1,1,1,none,0,0,0,False,0,1,1,,,,,,['Put the <bottle of milk>(23) and the <bread>(24) on the <coffee table>(4).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:10:23+0530
folbp-no-cdcl,- CDCL,0,env3,3,completed,True,8,8,1.0,7.072,1,1,0,0,0,5621,235,5856,7.038,z3,3,2,0,symbolic,2,1,0,False,0,1,1,,,,,,['Put the <bottle of milk>(23) and the <bread>(24) on the <coffee table>(4).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:10:24+0530
folbp-prompt-only,- verification,0,env3,3,completed,True,8,8,1.0,5.003,1,1,0,0,0,5621,235,5856,4.993,none,0,0,0,none,0,0,0,False,0,1,1,,,,,,['Put the <bottle of milk>(23) and the <bread>(24) on the <coffee table>(4).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:09:47+0530
pefa,PEFA (baseline),0,env3,3,completed,True,8,8,1.0,148.851,40,16,0,16,8,112181,3292,115473,148.815,,,,,,,,,,,,,,,,,,['Put the <bottle of milk>(23) and the <bread>(24) on the <coffee table>(4).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:12:55+0530
folbp,"FOLBP (full, ours)",0,env3,4,completed,True,7,7,1.0,9.168,1,1,0,0,0,5631,237,5868,9.136,z3,3,2,0,symbolic,2,1,0,True,0,1,1,,,,,,['Put the <coffee cup>(12) on the <coffee table>(5) and put the <bottle of milk>(23) on the <coffee table>(4).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:10:36+0530
folbp-llm-repair,repair: LLM re-prompt,0,env3,4,completed,True,7,7,1.0,26.957,3,1,2,0,0,16686,834,17520,26.905,z3,3,2,0,llm,2,1,0,True,0,1,1,,,,,,['Put the <coffee cup>(12) on the <coffee table>(5) and put the <bottle of milk>(23) on the <coffee table>(4).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:11:18+0530
folbp-naive,naive one-shot,0,env3,4,completed,True,7,7,1.0,8.88,1,1,0,0,0,5631,209,5840,8.856,shadow,1,1,1,none,0,0,0,False,0,1,1,,,,,,['Put the <coffee cup>(12) on the <coffee table>(5) and put the <bottle of milk>(23) on the <coffee table>(4).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:11:42+0530
folbp-no-cdcl,- CDCL,0,env3,4,completed,True,7,7,1.0,8.257,1,1,0,0,0,5631,237,5868,8.216,z3,3,2,0,symbolic,2,1,0,False,0,1,1,,,,,,['Put the <coffee cup>(12) on the <coffee table>(5) and put the <bottle of milk>(23) on the <coffee table>(4).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:11:30+0530
folbp-prompt-only,- verification,0,env3,4,completed,True,7,7,1.0,8.546,1,1,0,0,0,5631,209,5840,8.536,none,0,0,0,none,0,0,0,False,0,1,1,,,,,,['Put the <coffee cup>(12) on the <coffee table>(5) and put the <bottle of milk>(23) on the <coffee table>(4).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:10:48+0530
pefa,PEFA (baseline),0,env3,4,completed,True,7,7,1.0,120.713,35,14,0,14,7,92578,2015,94593,120.68,,,,,,,,,,,,,,,,,,['Put the <coffee cup>(12) on the <coffee table>(5) and put the <bottle of milk>(23) on the <coffee table>(4).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:13:46+0530
folbp,"FOLBP (full, ours)",0,env3,5,completed,True,10,10,1.0,9.817,1,1,0,0,0,5676,294,5970,9.77,z3,1,0,0,symbolic,0,0,0,True,0,1,1,,,,,,['Put the <coffee cup>(12) on the <tray>(23).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:13:08+0530
folbp-llm-repair,repair: LLM re-prompt,0,env3,5,completed,True,10,10,1.0,7.303,1,1,0,0,0,5676,294,5970,7.269,z3,1,0,0,llm,0,0,0,True,0,1,1,,,,,,['Put the <coffee cup>(12) on the <tray>(23).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:13:30+0530
folbp-naive,naive one-shot,0,env3,5,completed,True,10,10,1.0,7.359,1,1,0,0,0,5676,294,5970,7.326,shadow,1,0,0,none,0,0,0,False,0,1,1,,,,,,['Put the <coffee cup>(12) on the <tray>(23).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:13:49+0530
folbp-no-cdcl,- CDCL,0,env3,5,completed,True,10,10,1.0,8.797,1,1,0,0,0,5676,294,5970,8.749,z3,1,0,0,symbolic,0,0,0,False,0,1,1,,,,,,['Put the <coffee cup>(12) on the <tray>(23).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:13:42+0530
folbp-prompt-only,- verification,0,env3,5,completed,True,10,10,1.0,7.547,1,1,0,0,0,5676,294,5970,7.533,none,0,0,0,none,0,0,0,False,0,1,1,,,,,,['Put the <coffee cup>(12) on the <tray>(23).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:13:19+0530
pefa,PEFA (baseline),0,env3,5,completed,True,10,10,1.0,151.892,50,20,0,20,10,119828,2926,122754,151.83,,,,,,,,,,,,,,,,,,['Put the <coffee cup>(12) on the <tray>(23).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:16:17+0530
folbp,"FOLBP (full, ours)",0,env3,6,completed,True,10,10,1.0,8.823,1,1,0,0,0,5325,292,5617,8.786,z3,1,0,0,symbolic,0,0,0,True,0,1,1,,,,,,['The <quadrotor>(21) lands on the <dining table>(2) with the <beer glass>(14) and <beer bottle>(15) in the <basket>(22).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:13:58+0530
folbp-llm-repair,repair: LLM re-prompt,0,env3,6,completed,True,10,10,1.0,11.046,1,1,0,0,0,5325,292,5617,11.008,z3,1,0,0,llm,0,0,0,True,0,1,1,,,,,,['The <quadrotor>(21) lands on the <dining table>(2) with the <beer glass>(14) and <beer bottle>(15) in the <basket>(22).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:14:13+0530
folbp-naive,naive one-shot,0,env3,6,completed,True,10,10,1.0,11.333,1,1,0,0,0,5325,292,5617,11.295,shadow,1,0,0,none,0,0,0,False,0,1,1,,,,,,['The <quadrotor>(21) lands on the <dining table>(2) with the <beer glass>(14) and <beer bottle>(15) in the <basket>(22).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:14:28+0530
folbp-no-cdcl,- CDCL,0,env3,6,completed,True,10,10,1.0,8.866,1,1,0,0,0,5325,292,5617,8.84,z3,1,0,0,symbolic,0,0,0,False,0,1,1,,,,,,['The <quadrotor>(21) lands on the <dining table>(2) with the <beer glass>(14) and <beer bottle>(15) in the <basket>(22).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:14:14+0530
folbp-prompt-only,- verification,0,env3,6,completed,True,10,10,1.0,9.015,1,1,0,0,0,5325,292,5617,8.988,none,0,0,0,none,0,0,0,False,0,1,1,,,,,,['The <quadrotor>(21) lands on the <dining table>(2) with the <beer glass>(14) and <beer bottle>(15) in the <basket>(22).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:14:01+0530
pefa,PEFA (baseline),0,env3,6,completed,True,10,10,1.0,142.46,50,20,0,20,10,113810,2519,116329,142.406,,,,,,,,,,,,,,,,,,['The <quadrotor>(21) lands on the <dining table>(2) with the <beer glass>(14) and <beer bottle>(15) in the <basket>(22).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:16:40+0530
folbp,"FOLBP (full, ours)",0,env3,7,completed,True,11,11,1.0,7.796,1,1,0,0,0,5629,320,5949,7.763,z3,1,0,0,symbolic,0,0,0,True,0,1,1,,,,,,['The <quadrotor>(21) lands on the <dining table>(2) with the <napkin>(23) and <coffee cup>(12) in the <basket>(22).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:14:39+0530
folbp-llm-repair,repair: LLM re-prompt,0,env3,7,completed,True,11,11,1.0,8.391,1,1,0,0,0,5629,320,5949,8.348,z3,1,0,0,llm,0,0,0,True,0,1,1,,,,,,['The <quadrotor>(21) lands on the <dining table>(2) with the <napkin>(23) and <coffee cup>(12) in the <basket>(22).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:15:02+0530
folbp-naive,naive one-shot,0,env3,7,completed,True,11,11,1.0,7.753,1,1,0,0,0,5629,320,5949,7.718,shadow,1,0,0,none,0,0,0,False,0,1,1,,,,,,['The <quadrotor>(21) lands on the <dining table>(2) with the <napkin>(23) and <coffee cup>(12) in the <basket>(22).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:15:24+0530
folbp-no-cdcl,- CDCL,0,env3,7,completed,True,11,11,1.0,7.523,1,1,0,0,0,5629,320,5949,7.493,z3,1,0,0,symbolic,0,0,0,False,0,1,1,,,,,,['The <quadrotor>(21) lands on the <dining table>(2) with the <napkin>(23) and <coffee cup>(12) in the <basket>(22).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:15:13+0530
folbp-prompt-only,- verification,0,env3,7,completed,True,11,11,1.0,7.734,1,1,0,0,0,5629,320,5949,7.72,none,0,0,0,none,0,0,0,False,0,1,1,,,,,,['The <quadrotor>(21) lands on the <dining table>(2) with the <napkin>(23) and <coffee cup>(12) in the <basket>(22).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:14:50+0530
pefa,PEFA (baseline),0,env3,7,completed,True,11,11,1.0,175.114,55,22,0,22,11,142953,2541,145494,175.049,,,,,,,,,,,,,,,,,,['The <quadrotor>(21) lands on the <dining table>(2) with the <napkin>(23) and <coffee cup>(12) in the <basket>(22).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:18:23+0530
folbp,"FOLBP (full, ours)",0,env3,8,completed,True,11,11,1.0,8.249,1,1,0,0,0,5703,317,6020,8.199,z3,3,2,0,symbolic,2,1,0,True,0,1,1,,,,,,['Put the <bread>(23) and <syrup>(24) on the <coffee table>(5).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:16:29+0530
folbp-llm-repair,repair: LLM re-prompt,0,env3,8,completed,True,11,11,1.0,36.125,3,1,2,0,0,17171,1226,18397,36.065,z3,3,2,0,llm,2,1,0,True,0,1,1,,,,,,['Put the <bread>(23) and <syrup>(24) on the <coffee table>(5).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:17:20+0530
folbp-naive,naive one-shot,0,env3,8,completed,True,11,11,1.0,8.206,1,1,0,0,0,5703,317,6020,8.123,shadow,1,1,1,none,0,0,0,False,0,1,1,,,,,,['Put the <bread>(23) and <syrup>(24) on the <coffee table>(5).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:17:10+0530
folbp-no-cdcl,- CDCL,0,env3,8,completed,True,11,11,1.0,13.545,1,1,0,0,0,5703,322,6025,13.489,z3,3,2,0,symbolic,2,1,0,False,0,1,1,,,,,,['Put the <bread>(23) and <syrup>(24) on the <coffee table>(5).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:16:58+0530
folbp-prompt-only,- verification,0,env3,8,completed,True,11,11,1.0,7.743,1,1,0,0,0,5703,317,6020,7.72,none,0,0,0,none,0,0,0,False,0,1,1,,,,,,['Put the <bread>(23) and <syrup>(24) on the <coffee table>(5).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:16:41+0530
pefa,PEFA (baseline),0,env3,8,completed,True,11,11,1.0,229.444,58,24,0,23,11,156026,3464,159490,229.364,,,,,,,,,,,,,,,,,,['Put the <bread>(23) and <syrup>(24) on the <coffee table>(5).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:21:03+0530
folbp,"FOLBP (full, ours)",0,env3,9,completed,True,10,10,1.0,14.969,1,1,0,0,0,5708,295,6003,14.933,z3,1,0,0,symbolic,0,0,0,True,0,1,1,,,,,,['The <quadrotor>(21) lands on the <tableware recycling table>(23) with the <coffee cup>(12) in the <basket>(22).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:17:38+0530
folbp-llm-repair,repair: LLM re-prompt,0,env3,9,completed,True,10,10,1.0,14.318,1,1,0,0,0,5708,295,6003,14.278,z3,1,0,0,llm,0,0,0,True,0,1,1,,,,,,['The <quadrotor>(21) lands on the <tableware recycling table>(23) with the <coffee cup>(12) in the <basket>(22).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:18:14+0530
folbp-naive,naive one-shot,0,env3,9,completed,True,10,10,1.0,14.675,1,1,0,0,0,5708,295,6003,14.633,shadow,1,0,0,none,0,0,0,False,0,1,1,,,,,,['The <quadrotor>(21) lands on the <tableware recycling table>(23) with the <coffee cup>(12) in the <basket>(22).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:18:32+0530
folbp-no-cdcl,- CDCL,0,env3,9,completed,True,10,10,1.0,14.741,1,1,0,0,0,5708,295,6003,14.708,z3,1,0,0,symbolic,0,0,0,False,0,1,1,,,,,,['The <quadrotor>(21) lands on the <tableware recycling table>(23) with the <coffee cup>(12) in the <basket>(22).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:18:23+0530
folbp-prompt-only,- verification,0,env3,9,completed,True,10,10,1.0,14.4,1,1,0,0,0,5708,295,6003,14.374,none,0,0,0,none,0,0,0,False,0,1,1,,,,,,['The <quadrotor>(21) lands on the <tableware recycling table>(23) with the <coffee cup>(12) in the <basket>(22).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:17:56+0530
pefa,PEFA (baseline),0,env3,9,completed,True,10,10,1.0,125.341,50,20,0,20,10,130126,3156,133282,125.282,,,,,,,,,,,,,,,,,,['The <quadrotor>(21) lands on the <tableware recycling table>(23) with the <coffee cup>(12) in the <basket>(22).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:20:32+0530
folbp,"FOLBP (full, ours)",0,env3,10,completed,True,10,10,1.0,11.326,1,1,0,0,0,5496,289,5785,11.269,z3,1,0,0,symbolic,0,0,0,True,0,1,1,,,,,,['The <quadrotor>(21) lands on the <dining table>(3) with the <hamburger>(23) in the <basket>(22).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:18:38+0530
folbp-llm-repair,repair: LLM re-prompt,0,env3,10,completed,True,10,10,1.0,11.347,1,1,0,0,0,5496,289,5785,11.301,z3,1,0,0,llm,0,0,0,True,0,1,1,,,,,,['The <quadrotor>(21) lands on the <dining table>(3) with the <hamburger>(23) in the <basket>(22).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:18:54+0530
folbp-naive,naive one-shot,0,env3,10,completed,True,10,10,1.0,15.221,1,1,0,0,0,5496,284,5780,15.188,shadow,1,0,0,none,0,0,0,False,0,1,1,,,,,,['The <quadrotor>(21) lands on the <dining table>(3) with the <hamburger>(23) in the <basket>(22).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:19:13+0530
folbp-no-cdcl,- CDCL,0,env3,10,completed,True,10,10,1.0,14.808,1,1,0,0,0,5496,284,5780,14.778,z3,1,0,0,symbolic,0,0,0,False,0,1,1,,,,,,['The <quadrotor>(21) lands on the <dining table>(3) with the <hamburger>(23) in the <basket>(22).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:19:07+0530
folbp-prompt-only,- verification,0,env3,10,completed,True,10,10,1.0,11.777,1,1,0,0,0,5496,289,5785,11.742,none,0,0,0,none,0,0,0,False,0,1,1,,,,,,['The <quadrotor>(21) lands on the <dining table>(3) with the <hamburger>(23) in the <basket>(22).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:18:48+0530
pefa,PEFA (baseline),0,env3,10,completed,True,10,10,1.0,137.55,50,20,0,20,10,125012,2803,127815,137.493,,,,,,,,,,,,,,,,,,['The <quadrotor>(21) lands on the <dining table>(3) with the <hamburger>(23) in the <basket>(22).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:21:28+0530
folbp,"FOLBP (full, ours)",0,env3,11,completed,True,8,8,1.0,8.976,1,1,0,0,0,5492,230,5722,8.911,z3,1,0,0,symbolic,0,0,0,True,0,1,1,,,,,,['The <quadrotor>(21) lands on the <dining table>(3) with the <receipt>(23) in the <basket>(22).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:19:26+0530
folbp-llm-repair,repair: LLM re-prompt,0,env3,11,completed,True,8,8,1.0,9.561,1,1,0,0,0,5492,230,5722,9.513,z3,1,0,0,llm,0,0,0,True,0,1,1,,,,,,['The <quadrotor>(21) lands on the <dining table>(3) with the <receipt>(23) in the <basket>(22).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:19:52+0530
folbp-naive,naive one-shot,0,env3,11,completed,True,8,8,1.0,9.335,1,1,0,0,0,5492,230,5722,9.241,shadow,1,0,0,none,0,0,0,False,0,1,1,,,,,,['The <quadrotor>(21) lands on the <dining table>(3) with the <receipt>(23) in the <basket>(22).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:20:18+0530
folbp-no-cdcl,- CDCL,0,env3,11,completed,True,8,8,1.0,9.858,1,1,0,0,0,5492,230,5722,9.812,z3,1,0,0,symbolic,0,0,0,False,0,1,1,,,,,,['The <quadrotor>(21) lands on the <dining table>(3) with the <receipt>(23) in the <basket>(22).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:20:05+0530
folbp-prompt-only,- verification,0,env3,11,completed,True,8,8,1.0,8.401,1,1,0,0,0,5492,230,5722,8.384,none,0,0,0,none,0,0,0,False,0,1,1,,,,,,['The <quadrotor>(21) lands on the <dining table>(3) with the <receipt>(23) in the <basket>(22).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:19:38+0530
pefa,PEFA (baseline),0,env3,11,completed,True,8,8,1.0,126.753,40,16,0,16,8,95904,2577,98481,126.711,,,,,,,,,,,,,,,,,,['The <quadrotor>(21) lands on the <dining table>(3) with the <receipt>(23) in the <basket>(22).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:22:31+0530
folbp,"FOLBP (full, ours)",0,env3,12,completed,True,13,13,1.0,12.719,1,1,0,0,0,5509,370,5879,12.658,z3,2,1,0,symbolic,1,1,0,True,0,1,1,,,,,,['Put the <bread>(24) on the <coffee table>(4). The <bread>(24) is originally in the <toaster oven>(23).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:20:50+0530
folbp-llm-repair,repair: LLM re-prompt,0,env3,12,completed,True,13,13,1.0,23.787,2,1,1,0,0,11100,866,11966,23.714,z3,2,1,0,llm,1,1,0,True,0,1,1,,,,,,['Put the <bread>(24) on the <coffee table>(4). The <bread>(24) is originally in the <toaster oven>(23).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:21:32+0530
folbp-naive,naive one-shot,0,env3,12,completed,True,13,13,1.0,12.913,1,1,0,0,0,5509,370,5879,12.845,shadow,1,1,1,none,0,0,0,False,0,1,1,,,,,,['Put the <bread>(24) on the <coffee table>(4). The <bread>(24) is originally in the <toaster oven>(23).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:21:39+0530
folbp-no-cdcl,- CDCL,0,env3,12,completed,True,13,13,1.0,12.638,1,1,0,0,0,5509,370,5879,12.582,z3,2,1,0,symbolic,1,1,0,False,0,1,1,,,,,,['Put the <bread>(24) on the <coffee table>(4). The <bread>(24) is originally in the <toaster oven>(23).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:21:23+0530
folbp-prompt-only,- verification,0,env3,12,completed,True,13,13,1.0,11.91,1,1,0,0,0,5509,370,5879,11.838,none,0,0,0,none,0,0,0,False,0,1,1,,,,,,['Put the <bread>(24) on the <coffee table>(4). The <bread>(24) is originally in the <toaster oven>(23).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:21:07+0530
pefa,PEFA (baseline),0,env3,12,completed,True,13,13,1.0,194.09,68,28,0,27,13,176135,4337,180472,194.025,,,,,,,,,,,,,,,,,,['Put the <bread>(24) on the <coffee table>(4). The <bread>(24) is originally in the <toaster oven>(23).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:24:47+0530
folbp,"FOLBP (full, ours)",0,env3,13,completed,False,14,16,,82.706,7,7,0,0,0,41089,562,41651,82.624,z3,4,1,0,symbolic,1,1,0,True,1,8,7,,,,,,"['Put the <paper cup>(23) into the <trash can>(24) first, and than the <quadrotor>(21) lands on the <dining table>(3) with the <beer glass>(14) and <beer bottle>(15) in the <basket>(22).']",17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:22:59+0530
folbp-llm-repair,repair: LLM re-prompt,0,env3,13,completed,False,14,29,,112.572,7,6,1,0,0,41049,1745,42794,112.464,z3,7,1,0,llm,1,1,0,True,1,7,6,,,,,,"['Put the <paper cup>(23) into the <trash can>(24) first, and than the <quadrotor>(21) lands on the <dining table>(3) with the <beer glass>(14) and <beer bottle>(15) in the <basket>(22).']",17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:24:28+0530
folbp-naive,naive one-shot,0,env3,13,completed,False,14,14,,12.75,1,1,0,0,0,5675,410,6085,12.708,shadow,1,1,1,none,0,0,0,False,0,2,1,,,,,,"['Put the <paper cup>(23) into the <trash can>(24) first, and than the <quadrotor>(21) lands on the <dining table>(3) with the <beer glass>(14) and <beer bottle>(15) in the <basket>(22).']",17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:23:41+0530
folbp-no-cdcl,- CDCL,0,env3,13,completed,False,14,14,,20.636,2,2,0,0,0,11518,411,11929,20.588,z3,2,1,0,symbolic,1,1,0,False,0,2,2,,,,,,"['Put the <paper cup>(23) into the <trash can>(24) first, and than the <quadrotor>(21) lands on the <dining table>(3) with the <beer glass>(14) and <beer bottle>(15) in the <basket>(22).']",17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:23:24+0530
folbp-prompt-only,- verification,0,env3,13,completed,False,14,24,,169.147,12,12,0,0,0,69043,2591,71634,168.962,none,0,0,0,none,0,0,0,False,0,12,12,,,,,,"['Put the <paper cup>(23) into the <trash can>(24) first, and than the <quadrotor>(21) lands on the <dining table>(3) with the <beer glass>(14) and <beer bottle>(15) in the <basket>(22).']",17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:24:32+0530
pefa,PEFA (baseline),0,env3,13,completed,False,14,29,,596.325,149,62,0,58,29,440639,18404,459043,596.182,,,,,,,,,,,,,,,,,,"['Put the <paper cup>(23) into the <trash can>(24) first, and than the <quadrotor>(21) lands on the <dining table>(3) with the <beer glass>(14) and <beer bottle>(15) in the <basket>(22).']",17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:54:35+0530
folbp,"FOLBP (full, ours)",0,env3,14,completed,True,10,10,1.0,9.862,1,1,0,0,0,5444,362,5806,9.815,z3,1,0,0,symbolic,0,0,0,True,0,1,1,,,,,,['Put the <cash>(23) into the <cash register>(17).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:24:43+0530
folbp-llm-repair,repair: LLM re-prompt,0,env3,14,completed,True,10,10,1.0,18.392,2,1,1,0,0,10864,684,11548,18.324,z3,2,1,0,llm,1,1,0,True,0,1,1,,,,,,['Put the <cash>(23) into the <cash register>(17).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:25:05+0530
folbp-naive,naive one-shot,0,env3,14,completed,True,10,10,1.0,9.754,1,1,0,0,0,5444,362,5806,9.702,shadow,1,0,0,none,0,0,0,False,0,1,1,,,,,,['Put the <cash>(23) into the <cash register>(17).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:25:02+0530
folbp-no-cdcl,- CDCL,0,env3,14,completed,True,10,10,1.0,10.342,1,1,0,0,0,5444,292,5736,10.286,z3,2,1,0,symbolic,1,1,0,False,0,1,1,,,,,,['Put the <cash>(23) into the <cash register>(17).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:25:02+0530
